bbox,filename,height,width
"[50.45, 123.96, 355.04, 262.79]",/home/tako/devtools/furry-geras/coco/train2017/000000182937.jpg,640,424
"[103.78, 314.95, 99.9, 288.7300000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000266443.jpg,640,480
"[251.55, 158.19, 103.19999999999999, 111.11000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000093826.jpg,427,640
"[378.71, 145.18, 55.21999999999997, 115.25999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000359310.jpg,425,640
"[330.05, 260.38, 50.06999999999999, 150.52999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000328628.jpg,612,612
"[266.13, 153.23, 123.44999999999999, 205.78]",/home/tako/devtools/furry-geras/coco/train2017/000000432268.jpg,426,640
"[68.21, 0.0, 278.75, 58.62]",/home/tako/devtools/furry-geras/coco/train2017/000000290543.jpg,288,432
"[5.52, 173.48, 49.230000000000004, 180.23]",/home/tako/devtools/furry-geras/coco/train2017/000000311174.jpg,640,429
"[248.09, 173.73, 173.74000000000004, 215.80999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000150981.jpg,480,640
"[103.0, 0.0, 136.0, 192.0]",/home/tako/devtools/furry-geras/coco/train2017/000000077805.jpg,193,240
"[24.81, 124.05, 440.08, 384.95]",/home/tako/devtools/furry-geras/coco/train2017/000000451018.jpg,612,612
"[31.02, 25.52, 144.6, 375.9]",/home/tako/devtools/furry-geras/coco/train2017/000000028307.jpg,480,640
"[21.15, 83.68, 328.53, 496.59999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000251453.jpg,640,439
"[51.72, 184.66, 195.56, 289.68000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000333951.jpg,480,640
"[161.23, 129.96, 66.83000000000001, 166.9]",/home/tako/devtools/furry-geras/coco/train2017/000000521847.jpg,375,500
"[18.27, 159.14, 324.68, 359.6]",/home/tako/devtools/furry-geras/coco/train2017/000000278359.jpg,640,426
"[192.18, 34.77, 237.07, 283.81]",/home/tako/devtools/furry-geras/coco/train2017/000000081303.jpg,412,640
"[84.08, 142.32, 277.03, 220.96999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000068205.jpg,500,500
"[126.04, 103.31, 106.52999999999999, 261.97]",/home/tako/devtools/furry-geras/coco/train2017/000000443363.jpg,425,640
"[245.93, 5.66, 133.82999999999998, 334.46]",/home/tako/devtools/furry-geras/coco/train2017/000000114843.jpg,480,640
"[146.16, 131.96, 298.0, 242.04]",/home/tako/devtools/furry-geras/coco/train2017/000000433059.jpg,375,500
"[70.02, 200.26, 174.06, 307.1]",/home/tako/devtools/furry-geras/coco/train2017/000000503275.jpg,640,424
"[12.9, 0.0, 486.1, 374.0]",/home/tako/devtools/furry-geras/coco/train2017/000000575938.jpg,375,500
"[76.34, 30.27, 476.75, 571.52]",/home/tako/devtools/furry-geras/coco/train2017/000000414887.jpg,612,612
"[161.1, 67.64, 259.24, 321.07]",/home/tako/devtools/furry-geras/coco/train2017/000000007757.jpg,480,640
"[493.21, 3.09, 145.79000000000002, 136.62]",/home/tako/devtools/furry-geras/coco/train2017/000000401007.jpg,354,640
"[4.31, 48.9, 474.69, 582.91]",/home/tako/devtools/furry-geras/coco/train2017/000000257339.jpg,640,480
"[179.02, 1.91, 318.74, 416.39]",/home/tako/devtools/furry-geras/coco/train2017/000000418329.jpg,426,640
"[141.05, 89.95, 67.41, 102.87999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000159738.jpg,375,500
"[444.99, 102.64, 79.0, 164.18]",/home/tako/devtools/furry-geras/coco/train2017/000000363468.jpg,479,640
"[364.06, 141.67, 121.44, 305.64]",/home/tako/devtools/furry-geras/coco/train2017/000000386850.jpg,480,640
"[82.19, 82.19, 368.3, 412.29]",/home/tako/devtools/furry-geras/coco/train2017/000000505979.jpg,514,640
"[0.0, 512.18, 66.46, 126.82000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000160653.jpg,640,427
"[138.26, 33.09, 120.63, 180.48]",/home/tako/devtools/furry-geras/coco/train2017/000000076934.jpg,330,500
"[149.57, 220.04, 132.76, 393.07000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000292901.jpg,640,427
"[246.43, 14.44, 213.91000000000003, 406.85]",/home/tako/devtools/furry-geras/coco/train2017/000000391733.jpg,426,640
"[210.99, 21.1, 200.72000000000003, 314.45]",/home/tako/devtools/furry-geras/coco/train2017/000000096530.jpg,458,640
"[219.18, 244.93, 181.07999999999998, 132.75]",/home/tako/devtools/furry-geras/coco/train2017/000000260247.jpg,384,500
"[462.78, 12.91, 137.83000000000004, 405.82]",/home/tako/devtools/furry-geras/coco/train2017/000000221004.jpg,480,640
"[1.66, 2.82, 391.31, 542.58]",/home/tako/devtools/furry-geras/coco/train2017/000000339413.jpg,640,428
"[169.34, 153.65, 85.88, 78.9]",/home/tako/devtools/furry-geras/coco/train2017/000000263526.jpg,640,427
"[5.97, 125.38, 60.72, 108.47]",/home/tako/devtools/furry-geras/coco/train2017/000000209035.jpg,500,375
"[373.35, 117.46, 162.69999999999993, 300.55]",/home/tako/devtools/furry-geras/coco/train2017/000000500527.jpg,426,640
"[448.88, 125.11, 89.73000000000002, 289.34]",/home/tako/devtools/furry-geras/coco/train2017/000000019737.jpg,425,640
"[58.7, 36.75, 365.3, 354.08]",/home/tako/devtools/furry-geras/coco/train2017/000000160712.jpg,640,425
"[93.26, 65.17, 260.8, 269.79]",/home/tako/devtools/furry-geras/coco/train2017/000000046492.jpg,500,446
"[205.46, 237.17, 70.78999999999999, 116.03]",/home/tako/devtools/furry-geras/coco/train2017/000000479334.jpg,500,399
"[70.84, 88.24, 370.5799999999999, 455.0899999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000264572.jpg,558,640
"[211.54, 34.1, 122.77000000000001, 245.9]",/home/tako/devtools/furry-geras/coco/train2017/000000087885.jpg,281,500
"[0.0, 14.48, 262.19, 610.23]",/home/tako/devtools/furry-geras/coco/train2017/000000245817.jpg,640,361
"[254.16, 80.16, 220.57000000000002, 202.97]",/home/tako/devtools/furry-geras/coco/train2017/000000185925.jpg,290,500
"[6.22, 92.77, 32.48, 182.87]",/home/tako/devtools/furry-geras/coco/train2017/000000498918.jpg,497,640
"[152.45, 73.35, 144.26, 541.2]",/home/tako/devtools/furry-geras/coco/train2017/000000549394.jpg,640,457
"[167.3, 93.95, 209.92000000000002, 172.22000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000063563.jpg,428,640
"[128.41, 17.76, 509.34000000000003, 407.24]",/home/tako/devtools/furry-geras/coco/train2017/000000452274.jpg,426,640
"[13.3, 20.61, 146.09, 457.89]",/home/tako/devtools/furry-geras/coco/train2017/000000109119.jpg,500,228
"[214.65, 47.46, 255.72, 299.94]",/home/tako/devtools/furry-geras/coco/train2017/000000194532.jpg,480,640
"[51.67, 34.41, 587.33, 388.59000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000196742.jpg,424,640
"[183.12, 103.48, 455.88, 375.52]",/home/tako/devtools/furry-geras/coco/train2017/000000520892.jpg,480,640
"[238.74, 179.34, 240.26, 459.65999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000184707.jpg,640,480
"[64.76, 151.96, 250.01, 388.9599999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000066246.jpg,640,640
"[559.54, 125.63, 34.25999999999999, 124.4]",/home/tako/devtools/furry-geras/coco/train2017/000000096969.jpg,426,640
"[168.21, 99.73, 184.61000000000004, 269.16]",/home/tako/devtools/furry-geras/coco/train2017/000000229960.jpg,640,424
"[49.57, 252.72, 122.43, 201.50000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000381128.jpg,500,500
"[34.52, 198.14, 581.47, 274.06]",/home/tako/devtools/furry-geras/coco/train2017/000000497494.jpg,480,640
"[152.66, 144.37, 66.78999999999999, 186.84000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000357415.jpg,426,640
"[334.35, 200.9, 284.56000000000006, 428.06000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000458903.jpg,640,640
"[423.52, 438.59, 84.99000000000001, 172.32]",/home/tako/devtools/furry-geras/coco/train2017/000000002774.jpg,640,536
"[148.82, 18.42, 183.45, 348.62]",/home/tako/devtools/furry-geras/coco/train2017/000000328581.jpg,500,334
"[93.31, 58.89, 372.16, 414.74]",/home/tako/devtools/furry-geras/coco/train2017/000000193622.jpg,640,480
"[122.37, 112.53, 303.63, 337.99]",/home/tako/devtools/furry-geras/coco/train2017/000000025144.jpg,640,427
"[255.56, 25.18, 379.34, 399.82]",/home/tako/devtools/furry-geras/coco/train2017/000000029328.jpg,426,640
"[3.94, 166.67, 394.02, 394.02]",/home/tako/devtools/furry-geras/coco/train2017/000000244768.jpg,584,640
"[143.89, 15.64, 240.90999999999997, 440.06]",/home/tako/devtools/furry-geras/coco/train2017/000000575631.jpg,464,640
"[244.07, 40.71, 153.21999999999997, 358.22]",/home/tako/devtools/furry-geras/coco/train2017/000000483449.jpg,473,640
"[173.44, 92.2, 94.45999999999998, 207.57]",/home/tako/devtools/furry-geras/coco/train2017/000000179758.jpg,375,500
"[0.0, 30.62, 268.66, 443.94]",/home/tako/devtools/furry-geras/coco/train2017/000000225331.jpg,500,367
"[53.22, 315.99, 86.03, 163.01]",/home/tako/devtools/furry-geras/coco/train2017/000000471283.jpg,480,640
"[0.96, 0.58, 638.04, 406.84]",/home/tako/devtools/furry-geras/coco/train2017/000000337275.jpg,428,640
"[117.93, 112.18, 266.51, 282.33]",/home/tako/devtools/furry-geras/coco/train2017/000000551024.jpg,640,480
"[223.55, 52.77, 258.06, 312.74]",/home/tako/devtools/furry-geras/coco/train2017/000000569264.jpg,426,640
"[1.1, 28.18, 144.31, 442.65]",/home/tako/devtools/furry-geras/coco/train2017/000000236623.jpg,513,640
"[399.45, 34.89, 239.55, 379.17]",/home/tako/devtools/furry-geras/coco/train2017/000000403955.jpg,427,640
"[406.76, 44.4, 95.70999999999998, 273.01]",/home/tako/devtools/furry-geras/coco/train2017/000000394468.jpg,427,640
"[3.27, 4.09, 389.53, 354.0]",/home/tako/devtools/furry-geras/coco/train2017/000000175462.jpg,364,500
"[485.09, 25.06, 135.3, 414.93]",/home/tako/devtools/furry-geras/coco/train2017/000000435414.jpg,447,640
"[226.0, 118.29, 275.01, 307.71]",/home/tako/devtools/furry-geras/coco/train2017/000000173745.jpg,427,640
"[79.1, 215.83, 487.99, 414.64]",/home/tako/devtools/furry-geras/coco/train2017/000000205059.jpg,640,640
"[275.46, 173.62, 81.68, 125.26999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000102837.jpg,480,640
"[227.39, 157.98, 79.43, 172.27]",/home/tako/devtools/furry-geras/coco/train2017/000000063934.jpg,424,640
"[121.83, 73.13, 190.55, 518.28]",/home/tako/devtools/furry-geras/coco/train2017/000000514416.jpg,640,383
"[1.95, 238.5, 355.78, 189.61]",/home/tako/devtools/furry-geras/coco/train2017/000000287270.jpg,434,640
"[218.84, 0.25, 182.6, 275.01]",/home/tako/devtools/furry-geras/coco/train2017/000000178771.jpg,480,640
"[284.48, 95.93, 167.7, 247.91000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000509397.jpg,368,640
"[225.49, 80.67, 191.87, 258.07]",/home/tako/devtools/furry-geras/coco/train2017/000000267556.jpg,427,640
"[440.5, 271.59, 96.64999999999998, 142.07999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000312105.jpg,480,640
"[18.29, 94.24, 257.81, 439.27]",/home/tako/devtools/furry-geras/coco/train2017/000000474168.jpg,640,386
"[0.08, 238.19, 49.62, 150.37]",/home/tako/devtools/furry-geras/coco/train2017/000000321181.jpg,480,640
"[142.93, 94.27, 230.39, 128.54000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000137274.jpg,428,640
"[4.31, 0.0, 444.85, 631.81]",/home/tako/devtools/furry-geras/coco/train2017/000000426849.jpg,640,478
"[18.05, 430.52, 365.64, 179.53999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000348805.jpg,618,640
"[0.0, 0.0, 489.01, 195.45]",/home/tako/devtools/furry-geras/coco/train2017/000000491062.jpg,426,640
"[199.02, 66.0, 142.17, 482.94000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000288408.jpg,640,480
"[135.19, 243.06, 197.46999999999997, 316.84]",/home/tako/devtools/furry-geras/coco/train2017/000000152614.jpg,640,466
"[0.0, 1.3, 445.75, 491.21]",/home/tako/devtools/furry-geras/coco/train2017/000000151318.jpg,500,447
"[267.51, 18.34, 137.06, 431.54]",/home/tako/devtools/furry-geras/coco/train2017/000000272357.jpg,480,640
"[88.09, 66.22, 344.43999999999994, 358.78]",/home/tako/devtools/furry-geras/coco/train2017/000000199093.jpg,426,640
"[164.29, 179.52, 164.23999999999998, 162.33]",/home/tako/devtools/furry-geras/coco/train2017/000000148642.jpg,426,640
"[436.04, 0.7, 202.67000000000002, 169.68]",/home/tako/devtools/furry-geras/coco/train2017/000000330954.jpg,427,640
"[116.06, 0.0, 283.96, 355.21]",/home/tako/devtools/furry-geras/coco/train2017/000000192039.jpg,640,480
"[316.39, 214.81, 68.34000000000003, 104.09999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000242716.jpg,480,640
"[92.35, 57.2, 518.65, 553.8]",/home/tako/devtools/furry-geras/coco/train2017/000000575652.jpg,612,612
"[424.32, 0.0, 137.09999999999997, 86.16]",/home/tako/devtools/furry-geras/coco/train2017/000000022474.jpg,480,640
"[166.54, 111.35, 196.52, 145.21]",/home/tako/devtools/furry-geras/coco/train2017/000000521094.jpg,427,640
"[203.58, 216.56, 79.08000000000001, 73.31]",/home/tako/devtools/furry-geras/coco/train2017/000000152434.jpg,640,426
"[190.7, 2.98, 321.88999999999993, 334.89]",/home/tako/devtools/furry-geras/coco/train2017/000000315641.jpg,480,640
"[220.79, 170.83, 163.23, 232.84]",/home/tako/devtools/furry-geras/coco/train2017/000000362766.jpg,484,640
"[238.24, 87.35, 78.76999999999998, 197.26000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000326947.jpg,480,640
"[341.47, 228.44, 162.26999999999998, 39.19]",/home/tako/devtools/furry-geras/coco/train2017/000000280310.jpg,428,640
"[25.43, 22.25, 431.38, 577.62]",/home/tako/devtools/furry-geras/coco/train2017/000000421733.jpg,612,612
"[354.29, 160.74, 139.46999999999997, 159.74]",/home/tako/devtools/furry-geras/coco/train2017/000000071815.jpg,429,640
"[403.27, 235.35, 111.86000000000001, 323.81999999999994]",/home/tako/devtools/furry-geras/coco/train2017/000000032533.jpg,640,634
"[148.99, 159.49, 201.47000000000003, 257.82]",/home/tako/devtools/furry-geras/coco/train2017/000000511454.jpg,425,640
"[193.72, 0.0, 87.25000000000003, 120.61]",/home/tako/devtools/furry-geras/coco/train2017/000000498137.jpg,480,640
"[245.93, 176.9, 127.36000000000001, 235.22]",/home/tako/devtools/furry-geras/coco/train2017/000000395576.jpg,480,640
"[4.81, 3.85, 327.93, 417.38]",/home/tako/devtools/furry-geras/coco/train2017/000000293382.jpg,428,640
"[358.57, 131.63, 198.67000000000002, 176.75]",/home/tako/devtools/furry-geras/coco/train2017/000000299768.jpg,457,640
"[117.73, 31.58, 186.16999999999996, 587.38]",/home/tako/devtools/furry-geras/coco/train2017/000000351480.jpg,640,417
"[0.0, 1.08, 636.48, 457.43]",/home/tako/devtools/furry-geras/coco/train2017/000000331520.jpg,480,640
"[67.96, 32.36, 362.5, 439.09]",/home/tako/devtools/furry-geras/coco/train2017/000000001403.jpg,480,640
"[4.3, 66.18, 474.7, 565.81]",/home/tako/devtools/furry-geras/coco/train2017/000000247473.jpg,640,480
"[68.57, 337.87, 162.33, 132.39999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000238217.jpg,480,640
"[122.97, 54.31, 450.9, 392.49]",/home/tako/devtools/furry-geras/coco/train2017/000000426318.jpg,456,640
"[158.92, 32.87, 172.35999999999999, 579.76]",/home/tako/devtools/furry-geras/coco/train2017/000000430167.jpg,640,480
"[0.84, 15.17, 416.14, 354.62]",/home/tako/devtools/furry-geras/coco/train2017/000000111535.jpg,375,500
"[378.87, 89.66, 180.24, 331.59000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000301965.jpg,429,640
"[348.14, 102.42, 154.8, 124.99]",/home/tako/devtools/furry-geras/coco/train2017/000000001464.jpg,427,640
"[170.5, 65.71, 236.98000000000002, 260.07]",/home/tako/devtools/furry-geras/coco/train2017/000000551175.jpg,333,500
"[0.0, 34.75, 270.3, 425.01]",/home/tako/devtools/furry-geras/coco/train2017/000000568471.jpg,500,357
"[47.45, 11.38, 334.07, 395.07]",/home/tako/devtools/furry-geras/coco/train2017/000000479680.jpg,429,640
"[296.27, 191.91, 73.38, 117.36999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000086292.jpg,337,640
"[424.12, 274.67, 63.29000000000002, 151.32999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000459003.jpg,427,640
"[313.31, 184.8, 96.37, 202.42000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000368370.jpg,429,640
"[34.68, 13.56, 267.49, 394.73]",/home/tako/devtools/furry-geras/coco/train2017/000000468608.jpg,500,375
"[367.83, 65.93, 209.96999999999997, 459.82]",/home/tako/devtools/furry-geras/coco/train2017/000000334039.jpg,533,640
"[209.63, 0.0, 228.84000000000003, 150.69]",/home/tako/devtools/furry-geras/coco/train2017/000000183988.jpg,480,640
"[0.0, 253.56, 140.74, 376.98999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000318721.jpg,640,458
"[269.8, 168.76, 114.93, 236.28999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000581393.jpg,480,640
"[5.85, 8.77, 517.64, 412.36]",/home/tako/devtools/furry-geras/coco/train2017/000000008813.jpg,427,640
"[187.07, 70.23, 72.00999999999999, 205.16999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000170173.jpg,426,640
"[184.47, 151.13, 95.06999999999996, 167.97000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000049886.jpg,427,640
"[120.95, 232.58, 126.86999999999999, 157.37000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000379612.jpg,400,500
"[96.34, 267.01, 206.83, 215.09000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000028654.jpg,640,426
"[309.57, 5.47, 311.81, 158.64]",/home/tako/devtools/furry-geras/coco/train2017/000000479035.jpg,480,640
"[10.15, 27.07, 488.59, 468.29]",/home/tako/devtools/furry-geras/coco/train2017/000000225828.jpg,502,640
"[129.33, 48.27, 473.44999999999993, 293.42]",/home/tako/devtools/furry-geras/coco/train2017/000000453644.jpg,514,640
"[123.05, 58.77, 395.7, 324.99]",/home/tako/devtools/furry-geras/coco/train2017/000000500657.jpg,427,640
"[11.79, 164.75, 172.28, 408.9100000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000538272.jpg,640,382
"[143.75, 168.68, 295.38, 469.6499999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000220917.jpg,640,629
"[279.16, 111.48, 127.28000000000003, 295.67]",/home/tako/devtools/furry-geras/coco/train2017/000000065182.jpg,425,640
"[1.08, 40.0, 543.87, 347.11]",/home/tako/devtools/furry-geras/coco/train2017/000000132114.jpg,480,640
"[179.56, 164.66, 159.53000000000003, 141.35999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000005906.jpg,612,612
"[71.0, 113.8, 353.97, 517.89]",/home/tako/devtools/furry-geras/coco/train2017/000000022801.jpg,640,427
"[78.92, 293.69, 201.33999999999997, 307.52000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000139294.jpg,640,431
"[100.28, 93.54, 227.36999999999998, 276.25]",/home/tako/devtools/furry-geras/coco/train2017/000000412371.jpg,375,500
"[75.35, 12.68, 410.0899999999999, 318.32]",/home/tako/devtools/furry-geras/coco/train2017/000000180014.jpg,332,500
"[270.0, 210.92, 48.40999999999997, 110.58000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000497261.jpg,480,640
"[494.28, 149.42, 131.18000000000006, 266.48]",/home/tako/devtools/furry-geras/coco/train2017/000000009175.jpg,480,640
"[50.62, 46.8, 365.74, 372.42]",/home/tako/devtools/furry-geras/coco/train2017/000000292015.jpg,425,640
